Movie Name,Address,Rating,Year,Date,Closed Captioning,Zip,Park Name
Rio,,G,2016,,Y,60607,"Bartelme, Mary Park"
The Hunger Games: Mockingjay - Part 2,,PG-13,2016,,Y,60638,LeClaire Courts/Hearst Community
Hotel Transylvania 2,"Douglas Park, Hiouchi, Del Norte County, California, United States",PG,2016,,Y,60623,Douglas Park
Aladdin,"Calumet Park, Calumet Township, Cook County, Illinois, United States",G,2016,,Y,60617,Calumet Park
Creed,,PG-13,2016,,Y,60653,Ellis (Samuel) Park
The Hunger Games: Mockingjay - Part 2,"West Pullman Park, 401, Andrews and Hurds Subdivision, West Pullman, Chicago, Lake Township, Cook County, Illinois, 60628, United States",PG-13,2016,,Y,60628,West Pullman Park
Jurassic World,"Palmer Park, Landover, Prince George's County, Maryland, 20785, United States",PG-13,2016,,Y,60628,Palmer Park
Jurassic World,"Athletic Field Park, 3546, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",PG-13,2016,,N/A,60618,Athletic Field Park
Beetle Juice,"Chase Park, Sneinton, City of Nottingham, East Midlands, England, NG2 4GT, United Kingdom",PG,2016,,N/A,60640,Chase Park
Dirty Rotten Scoundrels,"Grant Park, Kankakee County, Illinois, United States",PG,2016,,Y,60601,Grant Park
Wall-E,"La Villita Park, 2800, South Lawndale, Chicago, West Chicago Township, Cook County, Illinois, 60623, United States",G,2016,,Y,60608,La Villita Park
Jumanji,"South Shore Cultural Center, 7059, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States",PG,2016,,Y,60649,South Shore Cultural Center
Pixels,"Trumbull Park, Lebanon Green Historic District, Lebanon, Southeastern Connecticut Planning Region, Connecticut, United States",PG-13,2016,,N/A,60617,Trumbull Park
The Intern,"South Shore Cultural Center, 7059, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States",PG-13,2016,,Y,60649,South Shore Cultural Center
Creed,"Sherwood Park, Strathcona County, Alberta, Canada",PG-13,2016,,Y,60621,Sherwood Park
Ferris Bueller's Day Off,"Hiawatha Park, Orléans, Orléans West-Innes, Ottawa, Eastern Ontario, Ontario, Canada",PG-13,2016,,Y,60634,Hiawatha Park
The Peanuts Movie,"Augusta Park, Andover, Enham Alamein, Test Valley, Hampshire, England, SP11 6RD, United Kingdom",G,2016,,Y,60651,Augusta Park
War Room,"Dunbar Park, 300, Douglas, Chicago, South Chicago Township, Cook County, Illinois, 60616, United States",PG,2016,,Y,60616,Dunbar Park
Ant-Man,"Municipality of Harrison Park, Manitoba, Canada",PG-13,2016,,Y,60608,Harrison Park
The Spongebob Movie: Sponge Out of Water,"Riis Park, 6100, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",PG,2016,,Y,60639,Riis Park
Zootopia,"Riis Park, 6100, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",PG,2016,,Y,60639,Riis Park
Inside Out,"Loyola Park, 956, Linden Walk, Beacon Hill-Cyrville, Ottawa, Eastern Ontario, Ontario, Canada",PG,2016,,Y,60626,Loyola Park
All Dogs Go to Heaven,,G,2016,,Y,60614,Churchill Field Playlot Park
Avengers: Age of Ultron,"Gladstone Park, 5500, North Austin Avenue, Gladstone Park, Jefferson Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",PG-13,2016,,Y,60630,Gladstone Park
The Martian,"Wentworth Park, Glebe, Inner West, Sydney, New South Wales, 2037, Australia",PG-13,2016,,Y,60638,Wentworth Park
Inside Out,"Dvorak Park, 1119, Pilsen, Lower West Side, Chicago, West Chicago Township, Cook County, Illinois, 60608, United States",PG,2016,,Y,60608,Dvorak Park
Minions,"Kelvyn Park, 4438, Kelvyn Park, Hermosa, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",PG,2016,,Y,60639,Kelvyn Park
Rookie of the Year,"Brands Park, 3285, Avondale, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",PG,2016,,Y,60618,Brands Park
The Good Dinosaur,"Humboldt Park, Chicago, West Chicago Township, Cook County, Illinois, 60651, United States",PG,2016,,Y,60622,Humboldt Park
Minions,"McKinley Park, Chicago, South Chicago Township, Cook County, Illinois, United States",PG,2016,,Y,60609,McKinley Park
Raiders of the Lost Ark,"Edgebrook Park, Edgemont, Calgary, Alberta, Canada",PG,2016,,Y,60646,Edgebrook Park
Hotel Transylvania 2,"Graver Park, 1500, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States",PG,2016,,Y,60643,Graver Park
Terminator Genisys,"West Chatham Park, 8223, Chatham, Chicago, Lake Township, Cook County, Illinois, 60620, United States",PG-13,2016,,Y,60620,West Chatham Park
Grease,"Aaron Ward Montgomery Bust, South Michigan Avenue, Dearborn Park, Loop, Chicago, South Chicago Township, Cook County, Illinois, 60605, United States",PG-13,2016,,Y,60606,Ward (Aaron Montgomery) Park
The American President,"Lincoln Park, Wayne County, Michigan, 48146, United States",PG-13,2016,,Y,60614,Lincoln Park
Cool Hand Luke,"Grant Park, Kankakee County, Illinois, United States",PG,2016,,Y,60601,Grant Park
Goosebumps,"Kelly Park, Northwest Philadelphia, Philadelphia, Philadelphia County, Pennsylvania, United States",PG,2016,,Y,60632,Kelly Park
Le Chat du Rabbin,"Lincoln Park, Wayne County, Michigan, 48146, United States",NR,2016,,N,60614,Lincoln Park
Minions,"Mayfair Park, Toledo, Lucas County, Ohio, 43612, United States",PG,2016,,N/A,60630,Mayfair Park
Insurgent,"Clarendon Park Community Center, 4501, North Clarendon Avenue, Clarendon Park, Uptown, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",PG-13,2016,,Y,60640,Clarendon Park Community Center
Star Wars: The Force Awakens,"Harold Washington Park Playlot, South DuSable Lake Shore Drive, East Hyde Park, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",PG-13,2016,,Y,60615,Harold Washington Playlot Park
The Living Green,"North Park Village Nature Center, 5801, North Pulaski Road, Brynford Park, North Park, Chicago, Jefferson Township, Cook County, Illinois, 60646, United States",NR,2016,,Y,60646,North Park Village Nature Center
Bridge of Spies,"Lake Shore Park, Saint Petersburg, Pinellas County, Florida, 33705, United States",PG-13,2016,,N/A,60611,Lake Shore Park
Hocus Pocus,"Rowan Park, 11546, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",PG,2016,,Y,60617,Rowan Park
Pan,"Midway Plaisance, 1130, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",PG-13,2016,,N/A,60637,Midway Plaisance Park
Star Wars,"Independence Park, Parade Boulevard, Stadium Gardens, New Kingston, Saint Andrew, Surrey County, Jamaica",N/A,2016,,N/A,60618,Independence Park
Little Shop of Horrors,"Chase Park, Sneinton, City of Nottingham, East Midlands, England, NG2 4GT, United Kingdom",PG-13,2016,,N/A,60640,Chase Park
The Sandlot,"Eugene Field Park, 5100, North Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",PG,2016,,Y,60625,Field (Eugene) Park
The Good Dinosaur,"Armour Square Park, 3309, Armour Square, Chicago, South Chicago Township, Cook County, Illinois, 60616, United States",PG,2016,,Y,60616,Armour Square Park
Inside Out,"Shabbona Park, 6935, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",PG,2016,,Y,60634,Shabbona Park
Star Wars: The Force Awakens,"Foster Park, Ventura County, California, 93022, United States",PG-13,2016,,Y,60620,Foster Park
The Karate Kid (2010),"Homan Square Park, 3559, North Lawndale, Chicago, West Chicago Township, Cook County, Illinois, 60624, United States",PG,2016,,Y,60624,Homan Square Park
Despicable Me 2,"La Follette Park, Kaukauna, Outagamie County, Wisconsin, United States",PG,2016,,Y,60651,La Follette Park
Star Wars: The Force Awakens,"Sundance Park, Walsh Trail, Buffalo, Swift Current, Saskatchewan, S9H 4X5, Canada",PG-13,2016,,Y,60614,Walsh Playground Park
Minions,"Hamlin Park, North Center, Chicago, Lake View Township, Cook County, Illinois, 60657, United States",PG,2016,,Y,60618,Hamlin Park
Spectre,,PG-13,2016,,Y,60619,Meyering Playground Park
Inside Out,"Margaret Donahue Park, 1230, Wrigleyville, Lake View, Chicago, Lake View Township, Cook County, Illinois, 60657, United States",PG,2016,,N/A,60657,Margaret Donahue Park
Zootopia,"Holstein Park, 2200, Bucktown, Chicago, West Chicago Township, Cook County, Illinois, 60647, United States",PG,2016,,Y,60647,Holstein Park
The Great Debaters,"Harold Washington Park Playlot, South DuSable Lake Shore Drive, East Hyde Park, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",PG-13,2016,,Y,60615,Harold Washington Playlot Park
Hotel Transylvania 2,"Mozart Park, 2036, Chicago, Jefferson Township, Cook County, Illinois, 60647, United States",PG,2016,,N/A,60647,Mozart Park
Una Boda en Castaner (A Wedding in Castaner),"Hermosa Park, 2240, Beat 2522, Hermosa, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",NR,2016,,N,60639,Hermosa Park
Young Frankenstein,,PG,2017,2017-06-02,Y,0,Berger Park Cultural Center
Barber Shop: The Next Cut,"Sherwood Park, Strathcona County, Alberta, Canada",PG-13,2017,2017-06-09,Y,0,Sherwood Park
North by Northwest,"Belmont Harbor, 3600, Lake View, Chicago, Lake View Township, Cook County, Illinois, 60613, United States",NR,2017,2017-06-12,N,0,Belmont Harbor
Jumanji,"Grant Park, Kankakee County, Illinois, United States",PG,2017,2017-06-13,Y,0,Grant Park
Sing,"Kedvale Park, 4134, Beat 2534, Humboldt Park, Chicago, West Chicago Township, Cook County, Illinois, 60651, United States",PG,2017,2017-06-13,Y,0,Kedvale Park
La La Land,,PG-13,2017,2017-06-14,Y,0,"Bartelme, Mary Park"
The Secret Life of Pets,"Foster Park, Ventura County, California, 93022, United States",PG,2017,2017-06-14,Y,0,Foster Park
A Cat in Paris,"Winnemac Park, 5100, Bowmanville, Lincoln Square, Chicago, Lake View Township, Cook County, Illinois, 60625, United States",PG,2017,2017-06-14,N,0,Winnemac Park
Pride & Prejudice,"Chicago Women's Park and Gardens, 1801, Near South Side, Chicago, South Chicago Township, Cook County, Illinois, 60616, United States",PG,2017,2017-06-15,Y,0,Chicago Women's Park and Gardens
The Secret Life of Pets,,PG,2017,2017-06-15,Y,0,Churchill Field Playlot Park
Moonstruck,"Wicker Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",PG,2017,2017-06-15,Y,0,Wicker Park
Ghostbusters (2016),"Anderson Avenue Playground, Milford, South Central Connecticut Planning Region, Connecticut, United States",PG-13,2017,2017-06-16,Y,0,Anderson Playground Park
The Secret Life of Pets,"Cornell Square Park, 1809, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",PG,2017,2017-06-16,Y,0,Cornell Square Park
Jumanji,"Mayfair Park, Toledo, Lucas County, Ohio, 43612, United States",PG,2017,2017-06-16,Y,0,Mayfair Park
The Magnificent Seven (2016),"West Chatham Park, 8223, Chatham, Chicago, Lake Township, Cook County, Illinois, 60620, United States",PG-13,2017,2017-06-16,Y,0,West Chatham Park
Queen of Katwe,"DuSable Black History Museum and Education Center, 740, East Administration Drive, Washington Park, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",PG,2017,2017-06-17,Y,0,DuSable Museum of African American History
Trolls,"Hermitage Park, Aspen Hill, Montgomery County, Maryland, 20906, United States",PG,2017,2017-06-17,Y,0,Hermitage Park
Ghostbusters (2016),"Winnemac Park, 5100, Bowmanville, Lincoln Square, Chicago, Lake View Township, Cook County, Illinois, 60625, United States",PG-13,2017,2017-06-17,Y,0,Winnemac Park
Dirty Dancing,"5, Kings Grant Court, Grove Park - Lakeside, Durham, Durham County, North Carolina, 27703, United States",PG-13,2017,2017-06-19,Y,0,Grant Park: Grove 5
Hidden Figures,"Tuley Park, 501, Chesterfield, Chatham, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States",PG,2017,2017-06-19,Y,0,Tuley Park
Ferris Bueller's Day Off,"John Montgomery Ward Lane, Park View Heights, Bellefonte, Centre County, Pennsylvania, 16823, United States",PG-13,2017,2017-06-20,Y,0,A. Montgomery Ward Park
Angels in the Outfield,"Archer Park, 4901, Archer Heights, Chicago, Lake Township, Cook County, Illinois, 60632, United States",PG,2017,2017-06-20,Y,0,Archer Park
The Dark Knight,"Haas Park, 2402, Maplewood, Logan Square, Chicago, West Chicago Township, Cook County, Illinois, 60647, United States",PG-13,2017,2017-06-20,Y,0,Haas Park
Hotel Transylvania 2,"Kells Recreational & Natural Play Area, Kells, The Municipal District of Callan — Thomastown, County Kilkenny, Leinster, Éire / Ireland",PG,2017,2017-06-20,Y,0,Kells Playground Park
Sing,"Heritage Green Park, 610-630, West Loop Gate, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60661, United States",PG,2017,2017-06-21,Y,0,Heritage Green Park
The Umbrellas of Cherbourg,"Ardmore Hollywood (Osterman) Beach, Edgewater Beach, Edgewater, Chicago, Lake View Township, Cook County, Illinois, United States",NR,2017,2017-06-21,Y,0,Osterman Beach
The Sandlot,"Brooks Park, 7100, Edison Park, Chicago, Jefferson Township, Cook County, Illinois, 60631, United States",PG,2017,2017-06-22,Y,0,Brooks Park
The Wiz,"John S. Park Elementary School Park, Downtown Las Vegas, Las Vegas, Clark County, Nevada, United States",G,2017,2017-06-22,Y,0,Clark (John) Park
Fences,"Lowe Playground, Fitchburg, Worcester County, Massachusetts, United States",PG-13,2017,2017-06-22,Y,0,Lowe Playground Park
Angels in the Outfield,"Oz Park, 2021, Lincoln Park, Chicago, North Chicago Township, Cook County, Illinois, 60614, United States",PG,2017,2017-06-22,Y,0,Oz Park
The LEGO Batman Movie,"West Lawn Park, 4233, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States",PG,2017,2017-06-22,Y,0,West Lawn Park
Fantastic Beasts and Where to Find Them,"Athletic Field Park, 3546, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",PG-13,2017,2017-06-23,Y,0,Athletic Field Park
Queen of Katwe,"Columbus Park, Manhattan Community Board 3, Manhattan, New York County, New York, 10013, United States",PG,2017,2017-06-23,Y,0,Columbus Park
Queen of Katwe,"Homan Square Park, 3559, North Lawndale, Chicago, West Chicago Township, Cook County, Illinois, 60624, United States",PG,2017,2017-06-23,Y,0,Homan Square Park
Sing,"Independence Park, Parade Boulevard, Stadium Gardens, New Kingston, Saint Andrew, Surrey County, Jamaica",PG,2017,2017-06-23,Y,0,Independence Park
Drop Dead Fred,"Minuteman Park, 5940, Clearing, Chicago, Lake Township, Cook County, Illinois, 60638, United States",PG-13,2017,2017-06-23,Y,0,Minuteman Park
The Unsinkable Molly Brown,"Ardmore Hollywood (Osterman) Beach, Edgewater Beach, Edgewater, Chicago, Lake View Township, Cook County, Illinois, United States",NR,2017,2017-06-23,N,0,Osterman Beach
The Secret Life of Pets,"Humboldt Park, Chicago, West Chicago Township, Cook County, Illinois, 60651, United States",PG,2017,2017-06-24,Y,0,Humboldt Park
The Secret Life of Pets,"Murray Playground, Long Island City, Queens, Queens County, New York, United States",PG,2017,2017-06-24,Y,0,Murray Playground Park
Space Jam,"Rowan Park, 11546, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",PG,2017,2017-06-24,Y,0,Rowan Park
La La Land,,PG-13,2017,2017-06-25,Y,0,Jonquil Playlot Park
An American in Paris,"Harold Washington Park Playlot, South DuSable Lake Shore Drive, East Hyde Park, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",NR,2017,2017-06-26,N,0,Harold Washington Playlot Park
The Lego Movie,,PG,2017,2017-06-27,Y,0,"Bartelme, Mary Park"
Field of Dreams,"Chicago History Museum, 1601, North Clark Street, Old Town Triangle, Lincoln Park, Chicago, North Chicago Township, Cook County, Illinois, 60614, United States",PG,2017,2017-06-27,Y,0,Chicago History Museum
Rogue One,"Webster Park, 1st Ward, Spring Valley, Bureau County, Illinois, 61362, United States",PG-13,2017,2017-06-27,Y,0,Webster Park
Como en el Cine/Like in the Movies,"Municipality of Harrison Park, Manitoba, Canada",NR,2017,2017-06-28,Y,0,Harrison Park
Big,"Lincoln Park Cultural Center, 2045, North Lincoln Park West, Old Town Triangle, Lincoln Park, Chicago, North Chicago Township, Cook County, Illinois, 60614, United States",PG,2017,2017-06-28,Y,0,Lincoln Park Cultural Center
Sing,"Olympia park, Войковский район, Москва, Центральный федеральный округ, Россия",PG,2017,2017-06-28,Y,0,Olympia Park
Top Gun,"Chase Park, Sneinton, City of Nottingham, East Midlands, England, NG2 4GT, United Kingdom",PG,2017,2017-06-29,Y,0,Chase Park
Sing,"Owens Park, Cranebrook, Sydney, New South Wales, 2749, Australia, Penrith City Council",PG,2017,2017-06-29,Y,0,Owens Park
Trolls,"Sumner Park, Mernda, Melbourne, Victoria, 3754, Australia",PG,2017,2017-06-29,Y,0,Sumner Park
Raising Arizona,"Wicker Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",PG-13,2017,2017-06-29,Y,0,Wicker Park
Sing,"La Villita Park, 2800, South Lawndale, Chicago, West Chicago Township, Cook County, Illinois, 60623, United States",PG,2017,2017-06-30,Y,0,La Villita Park
Hook,"Oz Park, 2021, Lincoln Park, Chicago, North Chicago Township, Cook County, Illinois, 60614, United States",PG,2017,2017-06-30,Y,0,Oz Park
Kung Fu Panda 3,"Wentworth Park, Glebe, Inner West, Sydney, New South Wales, 2037, Australia",PG,2017,2017-06-30,Y,0,Wentworth Park
Sing,,PG,2017,2017-07-01,Y,0,Senn Playlot Park
Pete's Dragon,"Seward Park, Manhattan Community Board 3, Manhattan, New York County, New York, United States",PG,2017,2017-07-01,Y,0,Seward Park
The Secret Life of Pets,"Independence Park, Parade Boulevard, Stadium Gardens, New Kingston, Saint Andrew, Surrey County, Jamaica",PG,2017,2017-07-02,Y,0,Independence Park
Captain America: Civil War,"Brainerd Park, Chattanooga, Hamilton County, East Tennessee, Tennessee, 37411, United States",PG-13,2017,2017-07-05,Y,0,Brainerd Park
Ghostbusters (2016),"Vittum Park, 5010, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",PG-13,2017,2017-07-05,Y,0,Vittum Park
Ghostbusters (2016),"Bogan Park, 3939, Clarkdale, Ashburn, Chicago, Lake Township, Cook County, Illinois, 60652, United States",PG-13,2017,2017-07-06,Y,0,Bogan Park
Captain America: Civil War,"Rosenblum Park, 7547, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States",PG-13,2017,2017-07-06,Y,0,Rosenblum Park
National Treasure,"Wicker Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",PG,2017,2017-07-06,Y,0,Wicker Park
X-Men: Apocalypse,,PG-13,2017,2017-07-07,Y,0,Meyering Playground Park
Fantastic Beasts and Where to Find Them,"Moore Park, New South Wales, 2021, Australia",PG-13,2017,2017-07-07,Y,0,Moore Park
Sing,"Rutherford Sayre Park, 6871, Beat 2512, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States",PG,2017,2017-07-07,Y,0,Rutherford Sayre Park
The Secret Life of Pets,"Ken-Well Park, 2945, Beat 2523, Hermosa, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",PG,2017,2017-07-08,Y,0,Ken-Well Park
Queen of Katwe,"Loyola Park, 956, Linden Walk, Beacon Hill-Cyrville, Ottawa, Eastern Ontario, Ontario, Canada",PG,2017,2017-07-08,Y,0,Loyola Park
Jaws,"Oz Park, 2021, Lincoln Park, Chicago, North Chicago Township, Cook County, Illinois, 60614, United States",PG,2017,2017-07-08,Y,0,Oz Park
The Jungle Book,,PG,2017,2017-07-10,Y,0,"Bartelme, Mary Park"
Queen of Katwe,"Holstein Park, 2200, Bucktown, Chicago, West Chicago Township, Cook County, Illinois, 60647, United States",PG,2017,2017-07-10,Y,0,Holstein Park
Apollo 13,"Oakwood Beach, Staten Island, Richmond County, New York, 10306, United States",PG,2017,2017-07-10,Y,0,Oakwood Beach
Rogue One,"John Montgomery Ward Lane, Park View Heights, Bellefonte, Centre County, Pennsylvania, 16823, United States",PG-13,2017,2017-07-11,Y,0,A. Montgomery Ward Park
The Peanuts Movie,"Beverly Park, Cleveland, Cuyahoga County, Ohio, 44119, United States",G,2017,2017-07-11,Y,0,Beverly Park
Ovni/UFO,"Kilbourn Park, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",NR,2017,2017-07-12,Y,0,Kilbourn Park
The Lego Movie,"Lincoln Park Cultural Center, 2045, North Lincoln Park West, Old Town Triangle, Lincoln Park, Chicago, North Chicago Township, Cook County, Illinois, 60614, United States",PG,2017,2017-07-12,Y,0,Lincoln Park Cultural Center
The Secret Life of Pets,"Sheridan Park, Pfersee, Augsburg, Bayern, Deutschland",PG,2017,2017-07-12,Y,0,Sheridan Park
The Sandlot,"Antwerp Playground, The Donovan, Greater Sudbury, Sudbury District, Northeastern Ontario, Ontario, P3C 4M9, Canada",PG,2017,2017-07-13,Y,0,Donovan Playground Park
Finding Dory,"Gill Park, 825, Wrigleyville, Lake View, Chicago, Lake View Township, Cook County, Illinois, 60613, United States",PG,2017,2017-07-13,Y,0,Gill Park
The Secret Life of Pets,"Ogden Park, Baton Rouge, East Baton Rouge Parish, Louisiana, 70806, United States",PG,2017,2017-07-13,Y,0,Ogden park
Sing,,PG,2017,2017-07-14,Y,0,Douglas Park Cultural and Community Center
Sing,"Franklin Park, Leyden Township, Cook County, Illinois, United States",PG,2017,2017-07-14,Y,0,Franklin Park
The Secret Life of Pets,"Kenwood Community Park, 1330, Indian Village, Kenwood, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",PG,2017,2017-07-14,Y,0,Kenwood Community Park
Rogue One,"Margate Park, Chicago, Cook County, Illinois, United States",PG-13,2017,2017-07-14,Y,0,Margate Park
Race,"Rainbow Beach Park, 3111, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States",PG-13,2017,2017-07-14,Y,0,Rainbow Beach & Park
La La Land,"Chicago Women's Park and Gardens, 1801, Near South Side, Chicago, South Chicago Township, Cook County, Illinois, 60616, United States",PG-13,2017,2017-07-15,Y,0,Chicago Women's Park and Gardens
Madea's Tough Love,"DuSable Black History Museum and Education Center, 740, East Administration Drive, Washington Park, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",PG,2017,2017-07-15,Y,0,DuSable Museum of African American History
Toy Story,"Horner Park, Horn, Hamburg-Mitte, Hamburg, Deutschland",PG,2017,2017-07-15,Y,0,Horner Park
Fantastic Beasts and Where to Find Them,"Piotrowski Park, 4247, South Lawndale, Chicago, West Chicago Township, Cook County, Illinois, 60623, United States",PG-13,2017,2017-07-16,Y,0,Piotrowski Park
The Princess Bride,"Calumet Park, Calumet Township, Cook County, Illinois, United States",PG,2017,2017-07-17,Y,0,Calumet Park
Trolls,"River Park, Saint Lucie County, Florida, 34983, United States",PG,2017,2017-07-17,Y,0,River Park
Raiders of the Lost Ark,"Webster Park, 1st Ward, Spring Valley, Bureau County, Illinois, 61362, United States",PG,2017,2017-07-17,Y,0,Webster Park
La La Land,"John Montgomery Ward Lane, Park View Heights, Bellefonte, Centre County, Pennsylvania, 16823, United States",PG-13,2017,2017-07-18,Y,0,A. Montgomery Ward Park
The Angry Birds Movie,"Dunbar Park, 300, Douglas, Chicago, South Chicago Township, Cook County, Illinois, 60616, United States",PG,2017,2017-07-18,Y,0,Dunbar Park
Zootopia,"Park No. 571, 2828, Bridgeport, Chicago, South Chicago Township, Cook County, Illinois, 60608, United States",PG,2017,2017-07-18,Y,0,Park No. 571
Finding Dory,"Blackhawk Park, 2318, Beat 2522, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",PG,2017,2017-07-19,Y,0,Blackhawk Park
Vengo Volviendo/Here and There,"Dvorak Park, 1119, Pilsen, Lower West Side, Chicago, West Chicago Township, Cook County, Illinois, 60608, United States",NR,2017,2017-07-19,Y,0,Dvorak Park
The Secret Life of Pets,"La Follette Park, Kaukauna, Outagamie County, Wisconsin, United States",PG,2017,2017-07-19,Y,0,La Follette Park
Monster Trucks,"Bessemer Park, Valley View, Cuyahoga County, Ohio, United States",PG,2017,2017-07-20,Y,0,Bessemer Park
The Secret Life of Pets,"Senka Park, 5400, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60629, United States",PG,2017,2017-07-20,Y,0,Senka Park
Zootopia,"Simons Park, 1636, Pacific Junction, Chicago, Jefferson Township, Cook County, Illinois, 60647, United States",PG,2017,2017-07-20,Y,0,Simons Park
The Wicker Man,"Wicker Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",PG-13,2017,2017-07-20,Y,0,Wicker Park
The LEGO Batman Movie,"Independence Park, Parade Boulevard, Stadium Gardens, New Kingston, Saint Andrew, Surrey County, Jamaica",PG,2017,2017-07-21,Y,0,Independence Park
Trolls,"Kelly Park, Northwest Philadelphia, Philadelphia, Philadelphia County, Pennsylvania, United States",PG,2017,2017-07-21,Y,0,Kelly Park
The Sandlot,"Kilbourn Park, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",PG,2017,2017-07-21,Y,0,Kilbourn Park
Zootopia,"Ronan Park, Mount Ida, Dorchester, Boston, Suffolk County, Massachusetts, United States",PG,2017,2017-07-21,Y,0,Ronan Park
Guardians of the Galaxy,,PG-13,2017,2017-07-22,Y,0,Bosley Playground Park
Sing,"Bradley Park, Wilmington, New Hanover County, North Carolina, 28403, United States",PG,2017,2017-07-22,Y,0,Bradley Park
The Magnificent Seven (2016),"Dawes Park, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, United States",PG-13,2017,2017-07-22,Y,0,Dawes Park
Fantastic Beasts and Where to Find Them,"Gross Park, 2708, Lincoln Square, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",PG-13,2017,2017-07-22,Y,0,Gross Park
Kung Fu Panda 3,"Emmerson Park, 1820, Winchester-Hood Garden Homes, West Ridge, Chicago, Lake View Township, Cook County, Illinois, 60660, United States",PG,2017,2017-07-23,Y,0,Emmerson Park
Arrival,,PG-13,2017,2017-07-23,Y,0,Jonquil Playlot Park
Sing,"Calumet Park, Calumet Township, Cook County, Illinois, United States",PG,2017,2017-07-24,Y,0,Calumet Park
Steel Magnolias,"Ardmore Hollywood (Osterman) Beach, Edgewater Beach, Edgewater, Chicago, Lake View Township, Cook County, Illinois, United States",PG,2017,2017-07-24,Y,0,Osterman Beach
Airplane!,"Chicago History Museum, 1601, North Clark Street, Old Town Triangle, Lincoln Park, Chicago, North Chicago Township, Cook County, Illinois, 60614, United States",PG,2017,2017-07-25,Y,0,Chicago History Museum
The Lego Movie,"Haas Park, 2402, Maplewood, Logan Square, Chicago, West Chicago Township, Cook County, Illinois, 60647, United States",PG,2017,2017-07-25,Y,0,Haas Park
Big Hero 6,"Maggie Daley Park, 337, Loop, Chicago, South Chicago Township, Cook County, Illinois, 60601, United States",PG,2017,2017-07-25,Y,0,Maggie Daley Park
The Secret Life of Pets,"Mann Park, 3055, Hegewisch, Chicago, Hyde Park Township, Cook County, Illinois, 60633, United States",PG,2017,2017-07-25,Y,0,Mann Park
Mrs. Doubtfire,"Shabbona Park, 6935, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",PG-13,2017,2017-07-25,Y,0,Shabbona Park
Ice Age,"Gage Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",PG,2017,2017-07-26,Y,0,Gage Park
Los Fabulosos Ma Mejores,"Hermosa Park, 2240, Beat 2522, Hermosa, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",NR,2017,2017-07-26,Y,0,Hermosa Park
